booking_provider,checkIn,checkOut,hotel_features,hotel_name,locality,no_of_deals,price_per_night,reviews,tripadvisor_rating,url
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included",The Wolcott Hotel,new york,18,$165,2723 ,4 ,http://www.tripadvisor.com/Hotel_Review-g60763-d93333-Reviews-The_Wolcott_Hotel-New_York_City_New_York.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Bar/Lounge,Visit hotel website",Aloft Manhattan Downtown Financial District,new york,14,$209,304 ,4 ,http://www.tripadvisor.com/Hotel_Review-g60763-d7605857-Reviews-Aloft_Manhattan_Downtown_Financial_District-New_York_City_New_York.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Fitness center,Visit hotel website",Park South Hotel,new york,16,$219,2894 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d225942-Reviews-Park_South_Hotel-New_York_City_New_York.html
Room Mate Hotels,2019/03/29,2019/03/30,"Free Wifi,Pool,Visit hotel website",Room Mate Grace,new york,18,$219,1581 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d518280-Reviews-Room_Mate_Grace-New_York_City_New_York.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Visit hotel website","Club Quarters Hotel, Grand Central",new york,12,$159,1777 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d4451787-Reviews-Club_Quarters_Hotel_Grand_Central-New_York_City_New_York.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Fitness center,Visit hotel website",The Marmara Manhattan,new york,17,$179,1095 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d121998-Reviews-The_Marmara_Manhattan-New_York_City_New_York.html
Orbitz.com,2019/03/29,2019/03/30,"Free Wifi,Room service,Visit hotel website",The Michelangelo Hotel,new york,15,$438,4205 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d93589-Reviews-The_Michelangelo_Hotel-New_York_City_New_York.html
Hotwire.com,2019/03/29,2019/03/30,"Restaurant,Room service,Visit hotel website",The Plaza,new york,16,$795,2850 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d675616-Reviews-The_Plaza-New_York_City_New_York.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Bar/Lounge,Visit hotel website",The High Line Hotel,new york,9,$299,774 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d4283443-Reviews-The_High_Line_Hotel-New_York_City_New_York.html
Autograph,2019/03/29,2019/03/30,"Bar/Lounge,Fitness center,Visit hotel website","The Lexington Hotel, Autograph Collection",new york,17,$130,5093 ,4 ,http://www.tripadvisor.com/Hotel_Review-g60763-d93526-Reviews-The_Lexington_Hotel_Autograph_Collection-New_York_City_New_York.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Visit hotel website",Hilton Garden Inn New York Times Square South,new york,16,$164,450 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d12199886-Reviews-Hilton_Garden_Inn_New_York_Times_Square_South-New_York_City_New_York.html
Expedia.com,2019/03/29,2019/03/30,"Restaurant,Room service,Visit hotel website",Shelburne Hotel & Suites by Affinia,new york,14,$160,5331 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d93543-Reviews-Shelburne_Hotel_Suites_by_Affinia-New_York_City_New_York.html
Expedia.com,2019/03/29,2019/03/30,"Restaurant,Room service",Fitzpatrick Grand Central,new york,15,$138,2759 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d99327-Reviews-Fitzpatrick_Grand_Central-New_York_City_New_York.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant",Walker Hotel Greenwich Village,new york,10,$245,1250 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d3522780-Reviews-Walker_Hotel_Greenwich_Village-New_York_City_New_York.html
Orbitz.com,2019/03/29,2019/03/30,"Free Wifi,Breakfast included",The Lex NYC,new york,17,$149,829 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d6201200-Reviews-The_Lex_NYC-New_York_City_New_York.html
Melia.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Visit hotel website",Innside by Melia New York NoMad,new york,17,$135,2635 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g60763-d8873263-Reviews-Innside_by_Melia_New_York_NoMad-New_York_City_New_York.html
