booking_provider,checkIn,checkOut,hotel_features,hotel_name,locality,no_of_deals,price_per_night,reviews,tripadvisor_rating,url
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Bar/Lounge,Visit hotel website",Hotel Duo,paris,11,$271,816 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187147-d235549-Reviews-Hotel_Duo-Paris_Ile_de_France.html
Expedia.com,2019/03/29,2019/03/30,Free Wifi,Suites & Hotel Helzear Champs-Elysees,paris,17,$122,576 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d4341204-Reviews-Suites_Hotel_Helzear_Champs_Elysees-Paris_Ile_de_France.html
Expedia.com,2019/03/29,2019/03/30,Free Wifi,Castex Hotel,paris,12,$137,747 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187147-d235555-Reviews-Castex_Hotel-Paris_Ile_de_France.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Pool,Visit hotel website",Le Bristol Paris,paris,17,"$1,125",1931 ,5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d188729-Reviews-Le_Bristol_Paris-Paris_Ile_de_France.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Restaurant,Visit hotel website",Sofitel Paris Le Faubourg,paris,14,$470,974 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d197531-Reviews-Sofitel_Paris_Le_Faubourg-Paris_Ile_de_France.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Pool,Visit hotel website",Hotel Felicien by Elegancia,paris,16,$173,972 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d4107097-Reviews-Hotel_Felicien_by_Elegancia-Paris_Ile_de_France.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Hotel du Champ de Mars,paris,7,$159,1236 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d570544-Reviews-Hotel_du_Champ_de_Mars-Paris_Ile_de_France.html
Booking.com,2019/03/29,2019/03/30,Free Wifi,Libertel Gare du Nord Suede,paris,12,$102,879 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187147-d229595-Reviews-Libertel_Gare_du_Nord_Suede-Paris_Ile_de_France.html
Expedia.com,2019/03/29,2019/03/30,"Free Wifi,Room service,Visit hotel website",Hotel Ares Paris,paris,14,$164,2617 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d197666-Reviews-Hotel_Ares_Paris-Paris_Ile_de_France.html
Booking.com,2019/03/29,2019/03/30,"Free Wifi,Room service",Maison Albar Hotels - Le Diamond,paris,17,$205,1124 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d1488818-Reviews-Maison_Albar_Hotels_Le_Diamond-Paris_Ile_de_France.html
Expedia.com,2019/03/29,2019/03/30,Free Wifi,Libertel Canal Saint-Martin,paris,15,$96,1183 ,4 ,http://www.tripadvisor.com/Hotel_Review-g187147-d593277-Reviews-Libertel_Canal_Saint_Martin-Paris_Ile_de_France.html
Expedia.com,2019/03/29,2019/03/30,Free Wifi,Hotel Le M Saint Germain,paris,14,$162,83 ,4.5 ,http://www.tripadvisor.com/Hotel_Review-g187147-d197634-Reviews-Hotel_Le_M_Saint_Germain-Paris_Ile_de_France.html
